FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/disjoint-set/__test__/DisjointSetAdhoc.test.js,2,2,51,62,4,6.452,0.447,21.269,28539.242,266,1585.513,33,1341.809,96.254,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/disjoint-set/__test__/DisjointSet.test.js,4,1,141,184,9,4.891,1.305,46.421,181784.152,705,10099.12,47,3915.985,88.209,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/bloom-filter/__test__/BloomFilter.test.js,5,2,63,93,9,9.677,0.666,17.7,35338.564,338,1963.254,60,1996.529,104.865,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/uniquePaths.test.js,1,1,13,22,3,13.636,0.095,4,1134.22,68,63.012,18,283.555,118.425,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/dpUniquePaths.test.js,1,1,13,22,3,13.636,0.095,4,1134.22,68,63.012,18,283.555,118.425,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/unique-paths/__test__/btUniquePaths.test.js,1,1,13,22,3,13.636,0.095,4,1134.22,68,63.012,18,283.555,118.425,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/recursive-staircase/__test__/recursiveStaircaseMEM.test.js,1,1,19,40,3,7.5,0.185,5.565,3096.052,117,172.003,27,556.322,105.305,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/recursive-staircase/__test__/recursiveStaircaseIT.test.js,1,1,19,40,3,7.5,0.185,5.565,3096.052,117,172.003,27,556.322,105.305,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/recursive-staircase/__test__/recursiveStaircaseDP.test.js,1,1,19,40,3,7.5,0.185,5.565,3096.052,117,172.003,27,556.322,105.305,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/recursive-staircase/__test__/recursiveStaircaseBF.test.js,1,1,19,40,3,7.5,0.185,5.565,3096.052,117,172.003,27,556.322,105.305,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/rain-terraces/__test__/dpRainTerraces.test.js,1,1,22,49,3,6.122,0.419,20.735,26075.871,282,1448.659,22,1257.56,94.73,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/rain-terraces/__test__/bfRainTerraces.test.js,1,1,22,49,3,6.122,0.419,20.735,26075.871,282,1448.659,22,1257.56,94.73,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/n-queens/__test__/nQueensBitwise.test.js,1,1,15,28,3,10.714,0.122,3.143,1152.791,80,64.044,24,366.797,114.462,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/n-queens/__test__/nQueens.test.js,3,1,39,62,5,8.065,0.446,12.581,16843.339,257,935.741,37,1338.83,102.435,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/n-queens/__test__/QueensPosition.test.js,1,1,17,21,3,14.286,0.133,7.421,2963.758,86,164.653,25,399.372,115.893,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/knight-tour/__test__/knightTour.test.js,2,1,44,16,4,25,0.268,14.583,11716.062,173,650.892,25,803.387,121.242,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/hanoi-tower/__test__/hanoiTower.test.js,3,1,63,62,5,8.065,0.504,30.352,45873.884,288,2548.549,38,1511.403,99.009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/best-time-to-buy-sell-stocks/__tests__/peakvalleyBestTimeToBuySellStocks.test.js,1,2,49,71,3,4.225,0.571,17.397,29825.807,320,1656.989,41,1714.417,88.263,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/uncategorized/best-time-to-buy-sell-stocks/__tests__/dqBestTimeToBuySellStocks.test.js,1,2,49,71,3,4.225,0.582,15.986,27928.682,320,1551.593,44,1747.018,88.487,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0
